name,id,depth,download_timeout,download_slot,download_latency
Action & Adventure,8407462011,5,180,www.browsenodes.com,0.022009373
Travel,8407584011,5,180,www.browsenodes.com,0.022969246
Teen & Young Adult,8416534011,5,180,www.browsenodes.com,0.019996405
Study Aids & Revision Guides,8407583011,5,180,www.browsenodes.com,0.021965265
Sports,8407582011,5,180,www.browsenodes.com,0.020998955
Society & Social Sciences,8407581011,5,180,www.browsenodes.com,0.025001049
Sciences & Technology,8407580011,5,180,www.browsenodes.com,0.020997047
Romance,8407579011,5,180,www.browsenodes.com,0.025996447
Politics,8407636011,5,180,www.browsenodes.com,0.602966309
Religion,8407578011,5,180,www.browsenodes.com,0.023970604
Reference,8407577011,5,180,www.browsenodes.com,0.0289855
"Cookbooks, Food & Wine",17215836011,5,180,www.browsenodes.com,0.74596858
Personal Development & Self-Help,8407575011,5,180,www.browsenodes.com,0.026000738
Politics,8407576011,5,180,www.browsenodes.com,0.041000366
Law,8407572011,5,180,www.browsenodes.com,0.01601696
Literature & Fiction,8407573011,5,180,www.browsenodes.com,0.035998344
LGBT,8407566011,5,180,www.browsenodes.com,0.035999537
Politics,8407453011,5,180,www.browsenodes.com,0.029999495
Personal Development & Self-Help,8407452011,5,180,www.browsenodes.com,0.029000998
Medicine,8407451011,5,180,www.browsenodes.com,0.027001381
Literature & Fiction,8407450011,5,180,www.browsenodes.com,0.027004004
Law,8407449011,5,180,www.browsenodes.com,0.04800272
Humor,8407447011,5,180,www.browsenodes.com,0.04499054
Humor,8407630011,5,180,www.browsenodes.com,0.612967253
History,8407446011,5,180,www.browsenodes.com,0.03499794
Historical Fiction,8407628011,5,180,www.browsenodes.com,0.623877525
Historical Fiction,8407445011,5,180,www.browsenodes.com,0.04002285
Health & Family,8407444011,5,180,www.browsenodes.com,0.039998531
"Fantasy, Horror & Science Fiction",8407442011,5,180,www.browsenodes.com,0.033001184
"Crime, Thriller & Mystery",8407440011,5,180,www.browsenodes.com,0.034991503
"Computing, Internet & Digital Media",8407438011,5,180,www.browsenodes.com,0.031013012
Comics & Manga,8407437011,5,180,www.browsenodes.com,0.02300024
Business & Economics,8407434011,5,180,www.browsenodes.com,0.016999722
"Biographies, Diaries & True Accounts",8407433011,5,180,www.browsenodes.com,0.010998726
"Arts, Film & Photography",8407432011,5,180,www.browsenodes.com,0.01500392
Children's eBooks,8407435011,5,180,www.browsenodes.com,0.042978525
Action & Adventure,8407431011,5,180,www.browsenodes.com,0.01997447
History,8407508011,5,180,www.browsenodes.com,0.020986795
Health & Family,8407506011,5,180,www.browsenodes.com,0.013005972
"Fantasy, Horror & Science Fiction",8407504011,5,180,www.browsenodes.com,0.014000177
"Cookbooks, Food & Beverages",14613299011,5,180,www.browsenodes.com,0.583064795
"Crime, Thriller & Mystery",8407502011,5,180,www.browsenodes.com,0.024002075
"Crafts, Home & Lifestyle",8407501011,5,180,www.browsenodes.com,0.021999836
Comics & Manga,8407499011,5,180,www.browsenodes.com,0.012017488
Children's eBooks,8407497011,5,180,www.browsenodes.com,0.020997763
Business & Economics,8407496011,5,180,www.browsenodes.com,0.014000177
"Biographies, Diaries & True Accounts",8407495011,5,180,www.browsenodes.com,0.013006687
"Arts, Film & Photography",8407494011,5,180,www.browsenodes.com,0.018047333
Action & Adventure,8407493011,5,180,www.browsenodes.com,0.019960165
Sociedad y Ciencias Sociales,8407427011,5,180,www.browsenodes.com,0.011007309
Salud y Familia,8407413011,5,180,www.browsenodes.com,0.018028021
Romance,8407425011,5,180,www.browsenodes.com,0.010999203
Religión,8407424011,5,180,www.browsenodes.com,0.009012699
Política,8407422011,5,180,www.browsenodes.com,0.008999825
Obras de Consulta,8407423011,5,180,www.browsenodes.com,0.013974667
Negocios y Economía,8407403011,5,180,www.browsenodes.com,0.011981726
Misterio y Thriller,8407409011,5,180,www.browsenodes.com,0.01300025
Medicina,8407420011,5,180,www.browsenodes.com,0.009997606
Literatura y Ficción,8407419011,5,180,www.browsenodes.com,0.011011124
"Lengua, Lingüística y Redacción",8407417011,5,180,www.browsenodes.com,0.010017395
LGBT,8407412011,5,180,www.browsenodes.com,0.014001846
Juvenil,8407405011,5,180,www.browsenodes.com,0.01200819
"Informática, Internet y Medios Digitales",8407407011,5,180,www.browsenodes.com,0.012971878
Politics,8407546011,5,180,www.browsenodes.com,0.009009123
LGBT,8407443011,5,180,www.browsenodes.com,0.604044437
Medicine,8407544011,5,180,www.browsenodes.com,0.013043404
Medicine,8407574011,5,180,www.browsenodes.com,0.684092045
Law,8407542011,5,180,www.browsenodes.com,0.009548664
"Language, Linguistics & Writing",8407448011,5,180,www.browsenodes.com,0.69241786
Historical Fiction,8407507011,5,180,www.browsenodes.com,0.621416092
History,8407539011,5,180,www.browsenodes.com,0.010020018
Historical Fiction,8407538011,5,180,www.browsenodes.com,0.016000032
"Crafts, Home & Lifestyle",8407439011,5,180,www.browsenodes.com,0.730444431
Health & Family,8407537011,5,180,www.browsenodes.com,0.020001411
"Crime, Thriller & Mystery",8407533011,5,180,www.browsenodes.com,0.009996891
"Fantasy, Horror & Science Fiction",8407535011,5,180,www.browsenodes.com,0.034991741
"Crafts, Home & Lifestyle",8407532011,5,180,www.browsenodes.com,0.013001442
Comics & Manga,8407530011,5,180,www.browsenodes.com,0.009996414
Children's eBooks,8407528011,5,180,www.browsenodes.com,0.009068727
"Computing, Internet & Digital Media",8407531011,5,180,www.browsenodes.com,0.031053305
Viajes,8407430011,5,180,www.browsenodes.com,0.620503664
Business & Economics,8407527011,5,180,www.browsenodes.com,0.014005899
"Biographies, Diaries & True Accounts",8407526011,5,180,www.browsenodes.com,0.015001774
"Arts, Film & Photography",8407525011,5,180,www.browsenodes.com,0.018029451
"Language, Linguistics & Writing",8407571011,5,180,www.browsenodes.com,0.015999079
Humor,8407570011,5,180,www.browsenodes.com,0.015999079
Historical Fiction,8407568011,5,180,www.browsenodes.com,0.011000156
Health & Family,8407567011,5,180,www.browsenodes.com,0.009990215
"Fantasy, Horror & Science Fiction",8407565011,5,180,www.browsenodes.com,0.0130229
"Crime, Thriller & Mystery",8407563011,5,180,www.browsenodes.com,0.011998177
"Computing, Internet & Digital Media",8407500011,5,180,www.browsenodes.com,0.78446722
Personal Development & Self-Help,8407545011,5,180,www.browsenodes.com,0.584465981
Comics & Manga,8407560011,5,180,www.browsenodes.com,0.013989449
Children's eBooks,8407559011,5,180,www.browsenodes.com,0.013014793
Business & Economics,8407558011,5,180,www.browsenodes.com,0.011010647
Literature & Fiction,8407543011,5,180,www.browsenodes.com,0.579447031
"Arts, Film & Photography",8407556011,5,180,www.browsenodes.com,0.011996269
Action & Adventure,8407555011,5,180,www.browsenodes.com,0.009005785
Humor,8407540011,5,180,www.browsenodes.com,0.674986601
Humor,8407416011,5,180,www.browsenodes.com,0.011997223
Historia,8407415011,5,180,www.browsenodes.com,0.009997845
"Language, Linguistics & Writing",8407541011,5,180,www.browsenodes.com,0.808102369
Ficción Histórica,8407414011,5,180,www.browsenodes.com,0.009975433
"Crafts, Home & Lifestyle",8407562011,5,180,www.browsenodes.com,0.540940285
History,8407569011,5,180,www.browsenodes.com,0.602938175
Derecho,8407418011,5,180,www.browsenodes.com,0.024029732
Deportes,8407428011,5,180,www.browsenodes.com,0.027979136
Cómics y Manga,8407406011,5,180,www.browsenodes.com,0.016000271
Ciéncia y Tecnología,8407426011,5,180,www.browsenodes.com,0.014003992
Biografías y Memorias,8407402011,5,180,www.browsenodes.com,0.009977579
"Ciencia Ficción, Fantasía y Terror",8407411011,5,180,www.browsenodes.com,0.014001846
Autoayuda y Desarrollo Personal,8407421011,5,180,www.browsenodes.com,0.010998964
"Artesanía, Hobbies y Hogar",8407408011,5,180,www.browsenodes.com,0.008998632
"Arte, Cine y Fotografía",8407401011,5,180,www.browsenodes.com,0.0119977
Acción y Aventura,8407400011,5,180,www.browsenodes.com,0.012000561
"Computing, Internet & Digital Media",8407561011,5,180,www.browsenodes.com,0.61498332
Welsh,7735174011,5,180,www.browsenodes.com,0.013001442
Vietnamese,7735188011,5,180,www.browsenodes.com,0.014029503
Tamil,15459763011,5,180,www.browsenodes.com,0.010973692
Swedish,7735185011,5,180,www.browsenodes.com,0.01203537
Slovene,7735182011,5,180,www.browsenodes.com,0.012997866
Swahili,7735183011,5,180,www.browsenodes.com,0.014965534
Scottish Gaelic,7735202011,5,180,www.browsenodes.com,0.015001535
Romanian,7735189011,5,180,www.browsenodes.com,0.01104331
Scots,7735196011,5,180,www.browsenodes.com,0.023999929
Provençal,7735200011,5,180,www.browsenodes.com,0.020997524
Polish,7735173011,5,180,www.browsenodes.com,0.031985044
Norwegian,7735184011,5,180,www.browsenodes.com,0.026998043
Manx,7735199011,5,180,www.browsenodes.com,0.017000198
Luxembourgish,7735201011,5,180,www.browsenodes.com,0.01699996
Action & Adventure,8407524011,5,180,www.browsenodes.com,0.815937042
"Biographies, Diaries & True Accounts",8407557011,5,180,www.browsenodes.com,0.612899065
Latin,7735176011,5,180,www.browsenodes.com,0.024000168
Irish,7735187011,5,180,www.browsenodes.com,0.023001432
Icelandic,7735191011,5,180,www.browsenodes.com,0.024999142
Hungarian,7735180011,5,180,www.browsenodes.com,0.023999453
Hindi,7763491011,5,180,www.browsenodes.com,0.027999878
Gujarati,15459764011,5,180,www.browsenodes.com,0.029029846
Greek,7735175011,5,180,www.browsenodes.com,0.030010939
Galician,7735172011,5,180,www.browsenodes.com,0.030999184
Finnish,7735186011,5,180,www.browsenodes.com,0.029001474
Dutch,7735171011,5,180,www.browsenodes.com,0.028995037
Danish,7735178011,5,180,www.browsenodes.com,0.025998592
Catalan,7735216011,5,180,www.browsenodes.com,0.026000023
Alsatian,7735198011,5,180,www.browsenodes.com,0.02401638
Albanian,7735193011,5,180,www.browsenodes.com,0.025001049
Infantil,8407404011,5,180,www.browsenodes.com,0.615936518
Afrikaans,7735168011,5,180,www.browsenodes.com,0.029999733
Psychology,156530011,5,180,www.browsenodes.com,0.028022528
Physics,10704238011,5,180,www.browsenodes.com,0.029002428
Biology & Nature,10704237011,5,180,www.browsenodes.com,0.030019522
Anthropology,10704235011,5,180,www.browsenodes.com,0.020000696
Latin American,18139738011,5,180,www.browsenodes.com,0.018998146
LGBT & Gender Studies,10704240011,5,180,www.browsenodes.com,0.031998873
Jewish,156688011,5,180,www.browsenodes.com,0.012997389
Labor & Workforce,10704242011,5,180,www.browsenodes.com,0.02399826
Education,157388011,5,180,www.browsenodes.com,0.014000416
Asian American,18139737011,5,180,www.browsenodes.com,0.017020464
African American,156608011,5,180,www.browsenodes.com,0.024001598
History & Criticism,156415011,5,180,www.browsenodes.com,0.018001318
General Broadcasting,156414011,5,180,www.browsenodes.com,0.019999027
Screenwriting,156423011,5,180,www.browsenodes.com,0.018999338
History & Criticism,156421011,5,180,www.browsenodes.com,0.01600194
Reference,156422011,5,180,www.browsenodes.com,0.027001619
Genres,16232502011,5,180,www.browsenodes.com,0.016998053
Direction & Production,156418011,5,180,www.browsenodes.com,0.010981083
Graphic Novels,6361430011,5,180,www.browsenodes.com,0.01500082
Guías de Estudio y Revisión,8407429011,5,180,www.browsenodes.com,0.619009495
Russia & Former Soviet Republics,156679011,4,180,www.browsenodes.com,0.020005703
Arctic & Antarctica,156635011,4,180,www.browsenodes.com,0.018973827
Taxation,157025011,4,180,www.browsenodes.com,0.017000914
Native Americans,156591011,6,180,www.browsenodes.com,0.019999981
Erótica,8407410011,5,180,www.browsenodes.com,0.703758955
Media & the Law,156984011,4,180,www.browsenodes.com,0.024998903
Legal Education,156983011,4,180,www.browsenodes.com,0.019988298
Astronomy,10704236011,5,180,www.browsenodes.com,0.705084562
Tibet,18139760011,5,180,www.browsenodes.com,0.008799076
Rome,156626011,5,180,www.browsenodes.com,0.010032654
Guides & Reviews,156420011,5,180,www.browsenodes.com,0.639038324
Sports,157024011,5,180,www.browsenodes.com,0.016027927
Witnesses,157016011,5,180,www.browsenodes.com,0.011871815
Science & Technology,156998011,5,180,www.browsenodes.com,0.012907743
Marathi,15459762011,5,180,www.browsenodes.com,0.941929817
Non-US Legal Systems,156997011,5,180,www.browsenodes.com,0.016065359
West,156620011,6,180,www.browsenodes.com,0.014111996
Midwest,10704215011,6,180,www.browsenodes.com,0.019099474
Southwest,156619011,6,180,www.browsenodes.com,0.014995098
South,156618011,6,180,www.browsenodes.com,0.016968727
Pacific Northwest,156617011,6,180,www.browsenodes.com,0.016980886
New England,156616011,6,180,www.browsenodes.com,0.020000696
Mid-Atlantic,156615011,6,180,www.browsenodes.com,0.02203393
Television & Video,157750011,6,180,www.browsenodes.com,0.015998602
Telephone Systems,157749011,6,180,www.browsenodes.com,0.014019489
Radio & Wireless,157748011,6,180,www.browsenodes.com,0.015003204
Microwaves,157747011,6,180,www.browsenodes.com,0.011997938
Research,156982011,5,180,www.browsenodes.com,0.011996508
Reference,156981011,5,180,www.browsenodes.com,0.017000198
First Nations (Canada),10704200011,6,180,www.browsenodes.com,0.623029947
Legal Services,156979011,5,180,www.browsenodes.com,0.023032188
Spain & Portugal,10704224011,6,180,www.browsenodes.com,0.017981052
United Kingdom,16232458011,6,180,www.browsenodes.com,0.027981281
Greece,156644011,6,180,www.browsenodes.com,0.022020578
Italy,156646011,6,180,www.browsenodes.com,0.032968283
Ireland,156645011,6,180,www.browsenodes.com,0.024998903
France,156641011,6,180,www.browsenodes.com,0.01999855
Law Office Technology,156978011,5,180,www.browsenodes.com,0.022999525
Law Office Marketing & Advertising,156977011,5,180,www.browsenodes.com,0.02099967
Law Office Education,156976011,5,180,www.browsenodes.com,0.023000479
Natural Law,156996011,5,180,www.browsenodes.com,0.025999069
Legal History,156995011,5,180,www.browsenodes.com,0.025999308
Jurisprudence,156994011,5,180,www.browsenodes.com,0.027019262
Gender & the Law,156993011,5,180,www.browsenodes.com,0.026000738
Customary,156992011,5,180,www.browsenodes.com,0.028999805
Conflict of Laws,156991011,5,180,www.browsenodes.com,0.030000687
Wills,157003011,5,180,www.browsenodes.com,0.024998188
Real Estate,157002011,5,180,www.browsenodes.com,0.019999027
Living Wills,157001011,5,180,www.browsenodes.com,0.020001888
Remedies,157014011,5,180,www.browsenodes.com,0.016998529
Litigation,157013011,5,180,www.browsenodes.com,0.015999079
Depositions,157011011,5,180,www.browsenodes.com,0.014998198
Jury,157012011,5,180,www.browsenodes.com,0.029999733
West Africa,156583011,5,180,www.browsenodes.com,0.011000872
Southern Africa,156582011,5,180,www.browsenodes.com,0.013998985
Basque,7735170011,5,180,www.browsenodes.com,1.211034298
Central Africa,156578011,5,180,www.browsenodes.com,0.019001722
Legal Writing,156988011,5,180,www.browsenodes.com,0.011989594
Revolution & Founding,156612011,5,180,www.browsenodes.com,0.811032772
Annotations & Citations,156986011,5,180,www.browsenodes.com,0.008998871
Railroads,156695011,6,180,www.browsenodes.com,0.561224461
Court Records,157008011,5,180,www.browsenodes.com,0.011188984
Civil Procedure,157007011,5,180,www.browsenodes.com,0.01103878
Paralegals & Paralegalism,156980011,5,180,www.browsenodes.com,0.594101191
Alternative Dispute Resolution,157005011,5,180,www.browsenodes.com,0.008097887
Personal Injury,157023011,5,180,www.browsenodes.com,0.010015965
Military,157022011,5,180,www.browsenodes.com,0.012534857
Maritime,157021011,5,180,www.browsenodes.com,0.011049986
Sudan,18139695011,6,180,www.browsenodes.com,0.008990049
Rwanda,18139694011,6,180,www.browsenodes.com,0.010984898
Comparative,156990011,5,180,www.browsenodes.com,0.57176733
Ethiopia,18139691011,6,180,www.browsenodes.com,0.009997129
Educational Law & Legislation,157020011,5,180,www.browsenodes.com,0.009017467
Disability,157019011,5,180,www.browsenodes.com,0.012999535
Air & Space,157018011,5,180,www.browsenodes.com,0.00897646
Prehistory,10704219011,5,180,www.browsenodes.com,0.014018297
Mesopotamia & Babylonia,10704218011,5,180,www.browsenodes.com,0.012001038
Trial Practice,157015011,5,180,www.browsenodes.com,0.628801346
Maya,18139743011,5,180,www.browsenodes.com,0.013999224
India,18139742011,5,180,www.browsenodes.com,0.010037184
Greece,156625011,5,180,www.browsenodes.com,0.011003494
Egypt,156623011,5,180,www.browsenodes.com,0.010968924
China,18139741011,5,180,www.browsenodes.com,0.015023947
Celtic,18139740011,5,180,www.browsenodes.com,0.012994289
Courts,157010011,5,180,www.browsenodes.com,0.622800827
Africa,18139739011,5,180,www.browsenodes.com,0.018995762
Pakistan,18139750011,5,180,www.browsenodes.com,0.020002127
Korea,10704221011,5,180,www.browsenodes.com,0.022997856
Japan,156632011,5,180,www.browsenodes.com,0.023994923
India,156631011,5,180,www.browsenodes.com,0.026963949
Central Asia,156628011,5,180,www.browsenodes.com,0.018999577
Oceania,18139764011,5,180,www.browsenodes.com,0.015011549
Australia & New Zealand,156634011,5,180,www.browsenodes.com,0.014003038
Renaissance,156692011,5,180,www.browsenodes.com,0.012030602
Legal Profession,156987011,5,180,www.browsenodes.com,0.703771114
