name,address,town,district,city,state,postal code,telephone,email,remarks
K.S.R. Ceramics,"Site No.8,GF And 1st Flr,KathaNo.291/3/4/3","IstBlock,Akshayanagar,Kowdehehalli,M.Ngr",BANGALORE,BANGALORE-KA,KARNATAKA,560016,919663501122,sashi@ksrceramics.com,"Site No.8,GF And 1st Flr,KathaNo.291/3/4/3,IstBlock,Akshayanagar,Kowdehehalli,M.Ngr"
Prime Tech Solutions,"65/1, Sri Sai Ram Nilayam, 10th Main 4th Cross, Gokula Ext.",Mathikere,BANGALORE,BANGALORE-KA,KARNATAKA,560054,9986031444,info@primetechsolutions.co.in,"65/1, Sri Sai Ram Nilayam, 10th Main 4th Cross, Gokula Ext.,Mathikere"
National Electricals,"No.33,Devaki Apparao Layout,Opposite To","Gurumurthy Reddy Layout,Rammurthy Ngr.",BANGALORE,BANGALORE-KA,KARNATAKA,560016,919731544451,national3757@gmail.com,"No.33,Devaki Apparao Layout,Opposite To,Gurumurthy Reddy Layout,Rammurthy Ngr."
Galaxy Paints And Hardwares,"22, 5th Cross,","Koramangla,",BANGALORE,BANGALORE-KA,KARNATAKA,560095,9844251704,Galaxykoramangala@gmail.com,"22, 5th Cross,,Koramangla,"
Sree Skanda Enterprises,"No 13, 6th Main, T Dasarahalli,","Bhuvaneshwari Nagar, Hesaraghatta Main",BANGALORE,BANGALORE-KA,KARNATAKA,560057,9886562469,Sreeskandaent@gmail.com,"No 13, 6th Main, T Dasarahalli,,Bhuvaneshwari Nagar, Hesaraghatta Main"
Magic Distributors,"No.65 K No.451, Horamavu Village",K R Puram,BANGALORE,BANGALORE-KA,KARNATAKA,560043,919902053422,venkyg69@gmail.com,"No.65 K No.451, Horamavu Village,K R Puram"
Ratan Electricals,"Garudachar STD,Complex Shanthaveeraiah Lane Chickpet Cross,",,BANGALORE,BANGALORE-KA,KARNATAKA,560053,9980049456,ratan.electricals@yahoo.com,"Garudachar STD,Complex Shanthaveeraiah Lane Chickpet Cross,,"
Art N Lights,"5ac-434, Ground Floor, Sai Sharan Skies, 2nd Block","H R B R Layout,  Bangalore",BANGALORE,BANGALORE-KA,KARNATAKA,560043,9035040148,Artnlight01@gmail.com,"5ac-434, Ground Floor, Sai Sharan Skies, 2nd Block,H R B R Layout,  Bangalore"
Prakash Electricals And Electr,"Mangammanapalya Bus Stop,","Hosur Main Rd Cross, Bommanahalli",BANGALORE,BANGALORE-KA,KARNATAKA,560068,919611356412,balramelectrical@gmail.com,"Mangammanapalya Bus Stop,,Hosur Main Rd Cross, Bommanahalli"
Sushil Electricals,"Shop No 8, 18 And 19, Ground Floor, B K Garudachar","No 234, S V Lance, Otc Road, Bangalore",BANGALORE,BANGALORE-KA,KARNATAKA,560053,9742836807,Sushil.electricals@yahoo.co.in,"Shop No 8, 18 And 19, Ground Floor, B K Garudachar,No 234, S V Lance, Otc Road, Bangalore"
Mohan Cable House,"CTS No.903/1,Ground Floor,Fort Road",Belagavi,BELGAUM,BELGAUM-KA,KARNATAKA,590001,919448137502,mohancablehousebgm@gmail.com,"CTS No.903/1,Ground Floor,Fort Road,Belagavi"
R K  Electronics,1524 Maruti Gali,,BELGAUM,BELGAUM-KA,KARNATAKA,590001,919449000608,rkebgm@gmail.com,"1524 Maruti Gali,"
Shri Genji Electricals,CTS No.1428 and 1429. Samarth Anugarh Aptt.,Basavan Galli,BELGAUM,BELGAUM-KA,KARNATAKA,590001,919449837502,genjiele@yahoo.in,"CTS No.1428 and 1429. Samarth Anugarh Aptt.,Basavan Galli"
Shri Genji Electricals,CTS No.1428 and 1429. Samarth Anugarh Aptt.,Basavan Galli,BELGAUM,BELGAUM-KA,KARNATAKA,590001,919449837502,genjiele@yahoo.in,"CTS No.1428 and 1429. Samarth Anugarh Aptt.,Basavan Galli"
Vaibhav Enterprises,"House No 270, Ground Floor,Part-A, Uppar Galli",Khasbag,BELGAUM,BELGAUM-KA,KARNATAKA,590003,918880008899,vaibhavbb25@gmail.com,"House No 270, Ground Floor,Part-A, Uppar Galli,Khasbag"
Ujala Traders,"Shop No.3,Ground Floor, Sri Sai Shopping Mall","Cowl Bazar, Main Road",BELLARY,BELLARY-KA,KARNATAKA,583101,919483798844,ujala.traders108@gmail.com,"Shop No.3,Ground Floor, Sri Sai Shopping Mall,Cowl Bazar, Main Road"
Sri Chowdeshwari Enterprises,No.4342 Krishna Nilaya,Vivekanandanagar Bus Stop Kolar Mainroad,KOLAR,BANGARAPET-KA,KARNATAKA,563114,919964185207,sureshbabus77749@gmail.com,"No.4342 Krishna Nilaya,Vivekanandanagar Bus Stop Kolar Mainroad"
Sri Hari Traders,"Shree Hari Traders, C. N. Road",Bhadravathi Shimoga,SHIMOGA,BHADRAVATI-KA,KARNATAKA,577301,9900709993,Sriharitraders1@gmail.com,"Shree Hari Traders, C. N. Road,Bhadravathi Shimoga"
Bhavani Lightings,Shop No. 6 And 7 Kalidas Complex,"Hubli By Pass Road, Navanagar",BAGALKOT,BAGALKOT-KA,KARNATAKA,587103,919739976704,venkatesh.dani@yahoo.in,"Shop No. 6 And 7 Kalidas Complex,Hubli By Pass Road, Navanagar"
Bhavani Lightings,Shop No. 6 And 7 Kalidas Complex,"Hubli By Pass Road, Navanagar",BAGALKOT,BAGALKOT-KA,KARNATAKA,587103,919739976704,venkatesh.dani@yahoo.in,"Shop No. 6 And 7 Kalidas Complex,Hubli By Pass Road, Navanagar"
Sharavati Electrical Agencies,"No. 208, 209,, V T Gujjar Complex, Opp Sasnur Petrol Pump",College Road,BAGALKOT,BAGALKOT-KA,KARNATAKA,587101,919343110077,Amrutdarbar@rediffmail.com,"No. 208, 209,, V T Gujjar Complex, Opp Sasnur Petrol Pump,College Road"
Sharavati Electrical Agencies,"No. 208, 209,, V T Gujjar Complex, Opp Sasnur Petrol Pump",College Road,BAGALKOT,BAGALKOT-KA,KARNATAKA,587101,919343110077,Amrutdarbar@rediffmail.com,"No. 208, 209,, V T Gujjar Complex, Opp Sasnur Petrol Pump,College Road"
Nafees Electricals,"NH 17 Nawayath Colony, Near Shifa Cross,",,UTTARA KANNADA,BHATKAL-KA,KARNATAKA,581320,919880066326,contact@nafeeselectricals.com,"NH 17 Nawayath Colony, Near Shifa Cross,,"
United Electricals,"Near Meenaxi Chowk, Jamkhane Galli",,BIJAPUR-KA,BIJAPUR-KA,KARNATAKA,586101,919901665676,unitedelectricalsbijapur@gmail.com,"Near Meenaxi Chowk, Jamkhane Galli,"
Abban Enterprises,"CMC No.9-3-66/2,Out Side Shah Gunj, Main Road",,BIDAR,BIDAR-KA,KARNATAKA,585401,919341929688,syedateeqroshan@gmail.com,"CMC No.9-3-66/2,Out Side Shah Gunj, Main Road,"
Ramesh Distributors,"9-1-95, Railway Station Road",,BIDAR,BIDAR-KA,KARNATAKA,585401,9844006780,ramesh.distributors99@gmail.com,"9-1-95, Railway Station Road,"
Sai Charan Enterprises,"CMC No 92-15, Near Canara Bank",Gumpa,BIDAR,BIDAR-KA,KARNATAKA,585403,9480660558,saicharanhavells@gmail.com,"CMC No 92-15, Near Canara Bank,Gumpa"
Sri Vinayaka Agencies,"A Block, 225, 10th Cross",Basaveshwara Nagar,HAVERI,BYADGI-KA,KARNATAKA,581110,919448341719,sanjaypin@yahoo.com,"A Block, 225, 10th Cross,Basaveshwara Nagar"
Kundan Agencies,"SSB Complex, Bangalore Road",,CHITRADURGA,CHALLAKERE-KA,KARNATAKA,577522,919886232939,kundanclk@gmail.com,"SSB Complex, Bangalore Road,"
Prabhu Electricals,Deviation Road,,CHAMARAJANAGAR,CHAMARAJANAGAR-KA,KARNATAKA,571313,919449284430,prabhuelectricalrajesh@gmail.com,"Deviation Road,"
A M Enterprises,"MA No.7159/5268, First Floor,Beside Azam Community Hall",Anjuman Street,CHIKKAMAGALURU,CHIKMAGALUR-KA,KARNATAKA,577101,919844554483,nadeempashaca@gmail.com,"MA No.7159/5268, First Floor,Beside Azam Community Hall,Anjuman Street"
Banashankari Enterprises,"Veda Comforts,Opp.Vidyanagar Extn.","Medehalli Gate, NH-4",CHITRADURGA,CHITRADURGA-KA,KARNATAKA,577502,9945612332,banashankari87@gmail.com,"Veda Comforts,Opp.Vidyanagar Extn.,Medehalli Gate, NH-4"
Jyothi Enterprises,"Ground, 20, Neelkanteshwaraswamy Complex",Holalkere Road,CHITRADURGA,CHITRADURGA-KA,KARNATAKA,577501,919448406634,jec.cta@gmail.com,"Ground, 20, Neelkanteshwaraswamy Complex,Holalkere Road"
Mythrishree Enterprises,Near Ayappa Temple,,BANGALORE RURAL,DARGAJOGIHALLI-KA,KARNATAKA,561203,918123388998,msedbpur@gmail.com,"Near Ayappa Temple,"
Sri Om Marketing,"Kh No.850-5-1884-826/5,Old Bus Stand","Devanahalli Town, Devanahalli Tq",BANGALORE RURAL,DEVANAHALLI-KA,KARNATAKA,562110,919844445785,sriommarketing@gmail.com,"Kh No.850-5-1884-826/5,Old Bus Stand,Devanahalli Town, Devanahalli Tq"
Y. K. Brothers,"Karbak Building, Karbak Line,","Aalo, New Market",WEST SIANG,ALONG-AR,ARUNACHAL PRADESH,791001,8414813831,Mishramanoj908@gmail.com,"Karbak Building, Karbak Line,,Aalo, New Market"
M.V.R. Marketing,"Ground Floor, CTS No: 3814/1/A1,Shigali Compound",New Bus Stand Road,GADAG,GADAG-KA,KARNATAKA,582101,919343815427,aravraddi@gmail.com,"Ground Floor, CTS No: 3814/1/A1,Shigali Compound,New Bus Stand Road"
Anusha Marketing,Shop No.10-4/6 Sangmeshwar,Colony S B Temple Road,GULBARGA,GULBARGA-KA,KARNATAKA,585103,919448117516,anushamarketing7@gmail.com,"Shop No.10-4/6 Sangmeshwar,Colony S B Temple Road"
Bulbule Engineering Company,Kirana Bazaar,,GULBARGA,GULBARGA-KA,KARNATAKA,585101,919448043923,sureshbulbule@gmail.com,"Kirana Bazaar,"
Bulbule Engineering Company,Kirana Bazaar,,GULBARGA,GULBARGA-KA,KARNATAKA,585101,919448043923,sureshbulbule@gmail.com,"Kirana Bazaar,"
Kalloli Traders,"CTS 2967/2968, Raviwar Peth",,BELGAUM,GOKAK-KA,KARNATAKA,591307,9449000961,kallolitradersgkk@gmail.com,"CTS 2967/2968, Raviwar Peth,"
Kalloli Traders,"CTS 2967/2968, Raviwar Peth",,BELGAUM,GOKAK-KA,KARNATAKA,591307,9449000961,kallolitradersgkk@gmail.com,"CTS 2967/2968, Raviwar Peth,"
Akshaya Solar Solutions,Near Shivajyothi Kalyana Mantapa,Jadlimane Road,HASSAN,HASSAN-KA,KARNATAKA,573201,919448743055,akshayasolar55@gmail.com,"Near Shivajyothi Kalyana Mantapa,Jadlimane Road"
Akshaya Solar Solutions,Near Shivajyothi Kalyana Mantapa,Jadlimane Road,HASSAN,HASSAN-KA,KARNATAKA,573201,919448743055,akshayasolar55@gmail.com,"Near Shivajyothi Kalyana Mantapa,Jadlimane Road"
Lighting Palace,R.C. Road,,HASSAN,HASSAN-KA,KARNATAKA,573201,919972728742,naveengowdahs.08@gmail.com,"R.C. Road,"
Mahaveer Electricals And Hardw,"Shop No.A2, Guru Bhavana Complex,Old Post Office Road",Back to Vanivalasa School,HASSAN,HASSAN-KA,KARNATAKA,573201,919632863397,mahaveerelectricals.hsn@gmail.com,"Shop No.A2, Guru Bhavana Complex,Old Post Office Road,Back to Vanivalasa School"
Nakoda Agencies,"Krishna Complex,Municipal Office Road",,HASSAN,HASSAN-KA,KARNATAKA,573201,919945662299,nakodahsn@gmail.com,"Krishna Complex,Municipal Office Road,"
Tulasi Enterprises,C/o Nagabhushan,"Beh.GanapathiTemple, P andT Coloney",HASSAN,HASSAN-KA,KARNATAKA,573201,919538886191,tulasient.sales@gmail.com,"C/o Nagabhushan,Beh.GanapathiTemple, P andT Coloney"
Tulasi Enterprises,C/o Nagabhushan,"Beh.GanapathiTemple, P andT Coloney",HASSAN,HASSAN-KA,KARNATAKA,573201,919538886191,tulasient.sales@gmail.com,"C/o Nagabhushan,Beh.GanapathiTemple, P andT Coloney"
Ravi Light House,"1, Near Panduranga Temple,","Telugara Beedi,",HASSAN,HASSAN-KA,KARNATAKA,573201,9611458572,Harishlights98@gmail.com,"1, Near Panduranga Temple,,Telugara Beedi,"
Sri Padma Enterprises,"1019, 7th Cross, Shree Lakshmi Nilaya,","K R Puram, Hassan,",HASSAN,HASSAN-KA,KARNATAKA,573201,9886463333,harishgowda.h@gmail.com,"1019, 7th Cross, Shree Lakshmi Nilaya,,K R Puram, Hassan,"
Samson Traders,Kharsang,"Changlang,",CHANGLANG,MIAO-AR,ARUNACHAL PRADESH,792122,8486086072,Sngemu17@gmail.com,"Kharsang,Changlang,"
Bluetech India,"1234/5,Opp.Navya Hospital,Kempapura Main Road,H.A.Farm Post",Darasahalli,BANGALORE,HEBBALU-KA,KARNATAKA,560024,9900204641,bluetech.blr@gmail.com,"1234/5,Opp.Navya Hospital,Kempapura Main Road,H.A.Farm Post,Darasahalli"
Sri Matha Electricals,"No 251/32, Sir M Vishwarasharaya layout",7th Block,BANGALORE,HEROHALLI-KA,KARNATAKA,560091,918050606070,srimathaelectricalsraju@gmail.com,"No 251/32, Sir M Vishwarasharaya layout,7th Block"
Diya Electricals,"Sy No.177, Site No.A8, Vani Layout,Jigla Cross, Opp St Domic","School,AttibeleTown,AttibeleHobli,Anekal",BANGALORE,ANEKAL-KA,KARNATAKA,562107,919524680047,diyaelectricalsbng@gmail.com,"Sy No.177, Site No.A8, Vani Layout,Jigla Cross, Opp St Domic,School,AttibeleTown,AttibeleHobli,Anekal"
Hira Electricals,"No 1, Sy No. 91/1, Chandapura Village,","attibele Hobli, Anekal Taluk,",BANGALORE,ANEKAL-KA,KARNATAKA,560081,919448375083,hiraelectricals44083@gmail.com,"No 1, Sy No. 91/1, Chandapura Village,,attibele Hobli, Anekal Taluk,"
Hira Electricals,"No 1, Sy No. 91/1, Chandapura Village,","attibele Hobli, Anekal Taluk,",BANGALORE,ANEKAL-KA,KARNATAKA,560081,919448375083,hiraelectricals44083@gmail.com,"No 1, Sy No. 91/1, Chandapura Village,,attibele Hobli, Anekal Taluk,"
Shri Lakshmi Enterprises,"K No-65/481,N R Extension",Newpet Anekal Town,BANGALORE,ANEKAL-KA,KARNATAKA,562106,919901202667,enterprisesshrilakshmi@gmail.com,"K No-65/481,N R Extension,Newpet Anekal Town"
Rajratan Electricals,"3, Telanga Complex, Bazar Road",,UTTARA KANNADA,HONAVAR-KA,KARNATAKA,581334,918762152332,sunilalparmar81@gmail.com,"3, Telanga Complex, Bazar Road,"
Ravi Ceramics And Sanitary,"Survey No.209,Nekkundipete,J.J.Colony",Nr.Old DiljiSchool,BANGALORE RURAL,HOSAKOTE-KA,KARNATAKA,563125,919916159184,kcravindra@gmail.com,"Survey No.209,Nekkundipete,J.J.Colony,Nr.Old DiljiSchool"
Prakash Electricals,"Near Hospital Circle Church Road,",,CHITRADURGA,HIRIYUR-KA,KARNATAKA,577598,919886141640,lprakashbfn@gmail.com,"Near Hospital Circle Church Road,,"
Canara Solar Systems,"No.106. Kubera Apartments,Club Road",,DHARWAD,HUBLI-KA,KARNATAKA,580029,919448271818,canara.solar@yahoo.com,"No.106. Kubera Apartments,Club Road,"
Canara Solar Systems,"No.106. Kubera Apartments,Club Road",,DHARWAD,HUBLI-KA,KARNATAKA,580029,919448271818,canara.solar@yahoo.com,"No.106. Kubera Apartments,Club Road,"
Parmatma Electric Co,"CTS No.2194/1, Mun No.11595, Dajaban Peth Road",New Mydar Oni-Opp Maj,DHARWAD,HUBLI-KA,KARNATAKA,580029,917014732931,parmatmaele@gmail.com,"CTS No.2194/1, Mun No.11595, Dajaban Peth Road,New Mydar Oni-Opp Maj"
Potentia Industrial Solutions,"Plot No 3 Survey No 571/5, 1st Phase,Akshay Colony","Gokul Road,Opp Akshay Comforts,Dharwad",DHARWAD,HUBLI-KA,KARNATAKA,580030,9620047171,potentia@potentiaindustrialsolutions.com,"Plot No 3 Survey No 571/5, 1st Phase,Akshay Colony,Gokul Road,Opp Akshay Comforts,Dharwad"
Pragati Agencies,"No.14, 2Nd Floor,Miskin Complex",Dajiban Peth,DHARWAD,HUBLI-KA,KARNATAKA,580020,919448131217,pragatis86@yahoo.com,"No.14, 2Nd Floor,Miskin Complex,Dajiban Peth"
Pragati Agencies,"No.14, 2Nd Floor,Miskin Complex",Dajiban Peth,DHARWAD,HUBLI-KA,KARNATAKA,580020,919448131217,pragatis86@yahoo.com,"No.14, 2Nd Floor,Miskin Complex,Dajiban Peth"
Rahul Brothers Indl. Electrica,"CTS-2351 And 2352,Main Road",Pendargalli,DHARWAD,HUBLI-KA,KARNATAKA,580020,919343699955,hublioffice@rahulbros.com,"CTS-2351 And 2352,Main Road,Pendargalli"
Sandeep Electricals,Lunkar Mansion Kaladagi,Near Myadar ONI Circle,DHARWAD,HUBLI-KA,KARNATAKA,580020,919448631087,Sandeep.Lunkar@yahoo.com,"Lunkar Mansion Kaladagi,Near Myadar ONI Circle"
Sandeep Electricals,Lunkar Mansion Kaladagi,Near Myadar ONI Circle,DHARWAD,HUBLI-KA,KARNATAKA,580020,919448631087,Sandeep.Lunkar@yahoo.com,"Lunkar Mansion Kaladagi,Near Myadar ONI Circle"
Pooja Electricals,"No. 2274 War No. 3,","Mydar Galli Ground Floor, VGM Tower",DHARWAD,HUBLI-KA,KARNATAKA,580020,918050321886,poojagroup2003@yahoo.com,"No. 2274 War No. 3,,Mydar Galli Ground Floor, VGM Tower"
Gourishankar Enterprises,"Gurudatt Enclave,rs No. 99 /B 28, Opp. Kle School,","Manjunath Nagar, Hubballi, Dharwad",DHARWAD,HUBLI-KA,KARNATAKA,580030,8861180005,Gsehubli@gmail.com,"Gurudatt Enclave,rs No. 99 /B 28, Opp. Kle School,,Manjunath Nagar, Hubballi, Dharwad"
Bilagi Enterprises,"No.244,Goudar Oni Gopanakoppa",,DHARWAD,HUBLI DHARWAD-KA,KARNATAKA,580023,919900013663,shivakumarbilagi82@gmail.com,
Bilagi Enterprises,"No.244,Goudar Oni Gopanakoppa",,DHARWAD,HUBLI DHARWAD-KA,KARNATAKA,580023,919900013663,shivakumarbilagi82@gmail.com,
Karennavar Buildmat Pvt.Ltd.,"Sukruti Heights,CTS No.73A/7B","Adishakti Colony,Sharda School Road",DHARWAD,HUBLI DHARWAD-KA,KARNATAKA,580001,919448112908,karennavarbm15@gmail.com,"Sukruti Heights,CTS No.73A/7B,Adishakti Colony,Sharda School Road"
Pragati Electricals,"9, Miskin Complex,Dajiben Peth",,DHARWAD,HUBLI DHARWAD-KA,KARNATAKA,580020,919448131217,pragatis86@yahoo.com,
Pragati Electricals,"9, Miskin Complex,Dajiben Peth",,DHARWAD,HUBLI DHARWAD-KA,KARNATAKA,580020,919448131217,pragatis86@yahoo.com,
Rahul Brothers Indl.Electrical,"CST-2351 And 2352, MainRoad",Pendargalli,DHARWAD,HUBLI DHARWAD-KA,KARNATAKA,580020,919343699957,hubli@rahulbros.com,"CST-2351 And 2352, MainRoad,Pendargalli"
Rahul Brothers Indl.Electrical,"CST-2351 And 2352, MainRoad",Pendargalli,DHARWAD,HUBLI DHARWAD-KA,KARNATAKA,580020,919343699957,hubli@rahulbros.com,"CST-2351 And 2352, MainRoad,Pendargalli"
Hindustan Battery,"Shop.no.8-134/10/a10, Gf Shop.no.5, Anz Towers,","Asif Gunj, Vakkalgera, Kalaburagi",GULBARGA,ALAND-KA,KARNATAKA,585104,9845478077,Hindustan.battery@yahoo.com,"Shop.no.8-134/10/a10, Gf Shop.no.5, Anz Towers,,Asif Gunj, Vakkalgera, Kalaburagi"
Shri Daneshwari Drip Irrigatio,"67/A, Bellad Bagewadi",,BELGAUM,HUKERI-KA,KARNATAKA,591305,9900568378,rameshalakanur@gmail.com,"67/A, Bellad Bagewadi,"
Ambika Enterprises,"2108/3634, B.M. Bye Pass Road",,MYSORE,HUNSUR-KA,KARNATAKA,571105,919845443793,madanlalseervee@gmail.com,"2108/3634, B.M. Bye Pass Road,"
Ambika Enterprises,"2108/3634, B.M. Bye Pass Road",,MYSORE,HUNSUR-KA,KARNATAKA,571105,919845443793,madanlalseervee@gmail.com,"2108/3634, B.M. Bye Pass Road,"
Shiva Electricals,Near Bus Stand,Tarikere T.Q.,CHIKKAMAGALURU,KADUR-KA,KARNATAKA,577547,919448154669,shivaajp@gmail.com,"Near Bus Stand,Tarikere T.Q."
Rajputana Electricals,"Shop No.10, Shaan Complex, Green Street",,UTTARA KANNADA,KARWAR-KA,KARNATAKA,581301,919243363682,rajputanaelectricalskarwar@yahoo.in,"Shop No.10, Shaan Complex, Green Street,"
Vaishnavi Industries,"D.No4-110(1) Kanyana,",Hebri,UDUPI,KARKAL-KA,KARNATAKA,576112,919448107646,Banashankarieng@yahoo.in,"D.No4-110(1) Kanyana,,Hebri"
Kanchana Electrical Stores,"Ayyappa Complex, K.Byappalli Road",Mulbagal,KOLAR,KOLAR-KA,KARNATAKA,563131,919886724892,shesniginipn@gmail.com,"Ayyappa Complex, K.Byappalli Road,Mulbagal"
Kanchana Electrical Stores,"Ayyappa Complex, K.Byappalli Road",Mulbagal,KOLAR,KOLAR-KA,KARNATAKA,563131,919886724892,shesniginipn@gmail.com,"Ayyappa Complex, K.Byappalli Road,Mulbagal"
Kaveri Traders,"Ward No.20,Katha No.391,M.B. Road",,KOLAR,KOLAR-KA,KARNATAKA,563101,919986309154,showkath.ahmed@rediffmail.com,"Ward No.20,Katha No.391,M.B. Road,"
Shubha Enterprise,Thirthahalli Road,Kammaradi,CHIKKAMAGALURU,KOPPA-KA,KARNATAKA,577125,919480215339,shubhaenterpriseskmd@gmail.com,"Thirthahalli Road,Kammaradi"
Varsha Electricals And Light,"3 And 4, Near Bus Stop, Chikkadevasandra,","Devasandra Main Road, K. R. Puram,",BANGALORE,KRISHNARAJAPURA-KA,KARNATAKA,560036,9742766371,Dineshseervi533@gmail.com,"3 And 4, Near Bus Stop, Chikkadevasandra,,Devasandra Main Road, K. R. Puram,"
Hari Electricals,"Shop No 102, First Floor, Near Diya School,","Kodigehalli Main Road, Kr Puram Bangalor",BANGALORE,KRISHNARAJAPURA-KA,KARNATAKA,560036,7411215553,Harielectricals2019@gmail.com,"Shop No 102, First Floor, Near Diya School,,Kodigehalli Main Road, Kr Puram Bangalor"
Elaahi Electricals,"Shop No. 4, TMC Complex,","Near Police Station, Lingasugur",RAICHUR,LINGSUGUR-KA,KARNATAKA,584122,919986091738,elaahielectrical@gmail.com,"Shop No. 4, TMC Complex,,Near Police Station, Lingasugur"
Sri Gururaj Enterprises,"Shop No.2-11-767, SBH Colony,Near Old Court Road",,RAICHUR,LINGSUGUR-KA,KARNATAKA,584122,919945035350,subodhjoshi.hgm@gmail.com,"Shop No.2-11-767, SBH Colony,Near Old Court Road,"
H S Supreme Solar,"4th Block ,Sy No 88/45 Opp Police","Quarters,Radhakrishna Extnsn",KODAGU,KUSHALNAGAR-KA,KARNATAKA,571234,919611510444,harish161981@gmail.com,"4th Block ,Sy No 88/45 Opp Police,Quarters,Radhakrishna Extnsn"
H S Supreme Solar,"4th Block ,Sy No 88/45 Opp Police","Quarters,Radhakrishna Extnsn",KODAGU,KUSHALNAGAR-KA,KARNATAKA,571234,919611510444,harish161981@gmail.com,"4th Block ,Sy No 88/45 Opp Police,Quarters,Radhakrishna Extnsn"
Shankar Enterprises,M B No 6-9-862/6-5-573 Shop No 1,"Near Town Police Station, Koppal",KOPPAL,KOPPAL-KA,KARNATAKA,583231,9739478426,Rameshkolli9739@gmail.com,"M B No 6-9-862/6-5-573 Shop No 1,Near Town Police Station, Koppal"
Excel Agencies,"14-4-346/8,Ist Floor,Opp.Patil Complex",Sindhanur Road,RAICHUR,MANVI-KA,KARNATAKA,584123,919845098734,saberpasha71@gmail.com,"14-4-346/8,Ist Floor,Opp.Patil Complex,Sindhanur Road"
Electrical Point,No. 15-7-T-356/1 And 2 Near Bunts Hostel,,DAKSHINA KANNADA,MANGALORE-KA,KARNATAKA,575003,919141691310,electricalpoint@gmail.com,"No. 15-7-T-356/1 And 2 Near Bunts Hostel,"
Electrical Point,No. 15-7-T-356/1 And 2 Near Bunts Hostel,,DAKSHINA KANNADA,MANGALORE-KA,KARNATAKA,575003,919141691310,electricalpoint@gmail.com,"No. 15-7-T-356/1 And 2 Near Bunts Hostel,"
Green Energy,"D.No.12-131/A,Meena Bazar,B.C.Road","Jodumarga Post, Bantwal Taluk",DAKSHINA KANNADA,MANGALORE-KA,KARNATAKA,574219,919980447048,geneenenergybcoroad@gmail.com,"D.No.12-131/A,Meena Bazar,B.C.Road,Jodumarga Post,"
Green Energy,"D.No.12-131/A,Meena Bazar,B.C.Road","Jodumarga Post, Bantwal Taluk",DAKSHINA KANNADA,MANGALORE-KA,KARNATAKA,574219,919980447048,geneenenergybcoroad@gmail.com,"D.No.12-131/A,Meena Bazar,B.C.Road,Jodumarga Post,"
Karkera Electro Controls,"Shree Vittal Bldg.,",Opp. Post Office Main Roa,DAKSHINA KANNADA,MANGALORE-KA,KARNATAKA,575014,919448149123,karkeraelectro@rediffmail.com,"Shree Vittal Bldg.,,Opp. Post Office Main Roa"
Karkera Electro Controls,"Shree Vittal Bldg.,",Opp. Post Office Main Roa,DAKSHINA KANNADA,MANGALORE-KA,KARNATAKA,575014,919448149123,karkeraelectro@rediffmail.com,"Shree Vittal Bldg.,,Opp. Post Office Main Roa"
Menezes Enterprises,"Door No.9-116,Near Rama Mandir",Kinnigoli,DAKSHINA KANNADA,MANGALORE-KA,KARNATAKA,574150,919448260940,menezeskinnigoli@gmail.com,"Door No.9-116,Near Rama Mandir,Kinnigoli"
Mico Electricals,No 40 Ist Floor New Central,Market Road.,DAKSHINA KANNADA,MANGALORE-KA,KARNATAKA,575001,919844042122,micoelectricals@yahoo.com,"No 40 Ist Floor New Central,Market Road."
Mico Agencies,"No.16 Ground Floor ,","New Central Market,",DAKSHINA KANNADA,MANGALORE-KA,KARNATAKA,575001,919844042122,micoagency596@yahoo.in,"No.16 Ground Floor ,,New Central Market,"
Mico Enterprises,"D.No.13-4-513,Indradeep Tower,G.Floor","13th Market Rd.,CASBA Bzr.,Market Road",DAKSHINA KANNADA,MANGALORE-KA,KARNATAKA,575001,919886239333,micoenterprises@yahoo.com,"D.No.13-4-513,Indradeep Tower,G.Floor,13th Market Rd.,CASBA Bzr.,Market Road"
Mico Enterprises,"D.No.13-4-513,Indradeep Tower,G.Floor","13th Market Rd.,CASBA Bzr.,Market Road",DAKSHINA KANNADA,MANGALORE-KA,KARNATAKA,575001,919886239333,micoenterprises@yahoo.com,"D.No.13-4-513,Indradeep Tower,G.Floor,13th Market Rd.,CASBA Bzr.,Market Road"
Preethi Electricals,"1St Floor,Sacred Heart Complex,","Opp.Bajpe Bus Stans,Bajpe",DAKSHINA KANNADA,MANGALORE-KA,KARNATAKA,574142,919343866448,preethi_elec@yahoo.co.in,"1St Floor,Sacred Heart Complex,,Opp.Bajpe Bus Stans,Bajpe"
